X,state,county_name,county.FIPS,date,female,below_18,above_65,median_house_income,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,distance_one_week_before,distance_two_weeks_before,distance_three_weeks_before,cases_one_week_before,cases_two_weeks_before,cases_three_weeks_before,death_one_week_before,death_two_weeks_before,death_three_weeks_before,cumulative_dose,non_metro
1,AL,Autauga County,1001,2020/7/1,0.51448715,0.236740346,0.155626697,59338,55869,0.865236614,0.180815572,0.41,0.620099737,12.07120208,88.45704042,0.193431773,0.02965774,2,13.8,93.98593634,-0.291369063,-0.30308437,-0.366713493,69.80615368,50.11723854,34.00812615,5.369704129,1.789901376,1.789901376,-0.051486536,0
2,AL,Baldwin County,1003,2020/7/1,0.515383769,0.216079111,0.204433498,57588,223234,0.842824327,0.174890326,0.44,0.673716198,10.20561732,86.99742988,0.087839759,0.046467788,3,9.8,140.4181711,-0.311774098,-0.322551908,-0.414621155,75.25735327,52.41137103,34.94091402,1.343881308,1.343881308,0.447960436,0.188917056,0
3,AL,Barbour County,1005,2020/7/1,0.472167517,0.208673285,0.194204413,34382,24686,0.833684704,0.219999845,0.37,0.348576486,7.518796993,102.2917622,0.480326353,0.042763555,6,30.9,27.89756803,-0.257874684,-0.288608487,-0.329630289,141.7807664,89.1193389,40.50879041,0,0,0,0.031308977,1
4,AL,Bibb County,1007,2020/7/1,0.4678125,0.204776786,0.164732143,46064,22394,0.849106469,0.191141999,0.38,0.441373534,8.381859891,29.33558001,0.211205357,0.02625,1,21.8,35.96967458,-0.215343323,-0.196600329,-0.296488972,187.5502367,142.8954184,75.91319103,0,0,0,-0.042205151,0
5,AL,Blount County,1009,2020/7/1,0.507261411,0.23153527,0.182365145,50412,57826,0.86178362,0.19208672,0.39,0.533610733,8.446382707,33.41178196,0.014626556,0.09571231,1,13.2,89.68330283,-0.244003615,-0.223610421,-0.356967194,58.7970809,38.04516999,25.93988863,0,0,0,-0.041036234,0
6,AL,Bullock County,1011,2020/7/1,0.454823437,0.210791083,0.163839022,29267,10101,0.790609137,0.22894664,0.28,0.349760942,7.760209526,4.0665382,0.695403433,0.079601499,6,42.5,16.21842938,-0.274011032,-0.285523367,-0.308709053,118.8001188,108.9001089,59.4000594,0,0,0,-0.041447928,1
7,AL,Butler County,1013,2020/7/1,0.534298781,0.22245935,0.202997968,37365,19448,0.838331832,0.21765335,0.35,0.416787565,9.079445145,19.3110679,0.445579268,0.015091463,6,24.5,25.03507846,-0.27684415,-0.299187179,-0.320348292,174.8251748,71.98683669,41.13533525,5.141916907,0,0,0.131148229,1
8,AL,Calhoun County,1015,2020/7/1,0.519465859,0.216097728,0.17717476,45400,113605,0.848092137,0.206125604,0.38,0.592439886,14.46900495,109.8991631,0.208502148,0.039106732,3,19.5,187.507221,-0.251086012,-0.242166514,-0.354274917,79.22186523,70.41943576,53.69481977,2.640728841,2.640728841,0,-0.025940399,0
9,AL,Chambers County,1017,2020/7/1,0.521255392,0.20800238,0.195210472,39917,33254,0.85252848,0.193929271,0.42,0.48460334,17.79728888,20.27158691,0.395656701,0.025613565,6,18.7,55.74572947,-0.263708537,-0.26712698,-0.347918116,869.0683828,772.8393577,637.5172912,54.12882661,39.09304144,24.05725627,-0.050047363,1
10,AL,Cherokee County,1019,2020/7/1,0.504609711,0.191687154,0.229717271,42132,26196,0.831144659,0.174986738,0.41,0.518362101,8.5083343,25.90888704,0.042409342,0.016210818,6,16.3,47.31081813,-0.228880688,-0.240577324,-0.35370798,53.44327378,45.80852038,34.35639029,0,0,0,0.013550183,1
12,AL,Choctaw County,1023,2020/7/1,0.527295382,0.199906549,0.229966514,39907,12589,0.821463178,0.187932483,0.34,0.58008658,19.31247586,17.1898326,0.415154583,0.010435324,9,22.1,13.78106185,-0.326808309,-0.277748387,-0.342633701,309.7942648,135.0385257,79.43442688,0,0,0,-0.062355513,1
324,FL,Madison County,12079,2020/7/1,0.471153327,0.188461331,0.204975984,38249,18493,0.834521638,0.206866967,0.36,0.425608466,11.92476557,47.52059456,0.372928922,0.056128231,6,22.8,26.57231123,-0.102934895,-0.200969258,-0.299184263,237.9278646,124.3713838,75.70432055,10.81490294,5.407451468,0,-0.04391065,1
65,AL,Washington County,1129,2020/7/1,0.508181707,0.220051288,0.191110026,44424,16326,0.83764922,0.207900921,0.28,0.495662233,15.12310205,15.06212316,0.233300769,0.015813897,8,17.6,15.11372789,-0.250393839,-0.274145842,-0.341514376,165.3803749,98.0031851,73.50238883,6.125199069,6.125199069,6.125199069,-0.028129992,1
15,AL,Cleburne County,1029,2020/7/1,0.504837526,0.227663975,0.194501902,46495,14910,0.81363212,0.183744658,0.34,0.450141643,8.053691275,41.33377646,0.028691533,0.024821512,8,16,26.62024638,-0.161007923,-0.243259382,-0.258710022,80.48289738,80.48289738,80.48289738,6.706908115,6.706908115,0,0.015892971,1
16,AL,Coffee County,1031,2020/7/1,0.508351153,0.23656784,0.169546707,55122,52342,0.86598725,0.174447576,0.37,0.637709624,14.65088484,58.32119681,0.171877709,0.075805737,4,13.8,77.09029854,-0.295549479,-0.296511814,-0.359210082,187.2301402,122.2727446,68.77841886,0,0,0,-0.019644103,1
461,GA,Oglethorpe County,13221,2020/7/1,0.505845622,0.209113857,0.188521323,51105,15259,0.825863113,0.168930224,0.48,0.476392573,6.049606776,18.25918221,0.167463797,0.050352066,3,13.8,34.75775039,-0.262461882,-0.23954233,-0.364956898,314.5684514,222.8193197,85.19562226,19.66052821,13.10701881,6.553509404,-0.011598508,0
18,AL,Conecuh County,1035,2020/7/1,0.520974179,0.207705466,0.224973528,32613,12067,0.894478844,0.21107513,0.44,0.362637363,7.217900393,34.49578404,0.456626212,0.021503625,7,24.4,14.19379881,-0.251785981,-0.2549336,-0.264100871,74.58357504,74.58357504,41.43531947,0,0,0,-0.030853996,1
1082,LA,Catahoula Parish,22025,2020/7/1,0.471482098,0.213676103,0.174750208,35812,9494,0.909958259,0.225406138,0.33,0.365714286,15.18987342,26.81951605,0.305058285,0.017381349,9,26,13.40903634,-0.196173311,-0.256747987,-0.348660995,263.3242048,252.7912366,221.192332,21.06593638,10.53296819,10.53296819,0.007632509,1
20,AL,Covington County,1039,2020/7/1,0.516141243,0.218704375,0.210620235,40203,37049,0.875246448,0.192494515,0.39,0.536105815,12.67119595,42.46334895,0.124425458,0.017493106,6,19.9,35.95384586,-0.252597658,-0.224326108,-0.324941168,91.77035817,64.77907636,35.08866636,2.699128182,0,0,0.03219728,1
21,AL,Crenshaw County,1041,2020/7/1,0.517216435,0.228587963,0.190176505,39057,13772,0.817299047,0.186469296,0.36,0.449078271,10.09299978,57.6469532,0.232204861,0.023148148,8,19.5,22.62006438,-0.281694397,-0.226464182,-0.36595044,87.13331397,43.56665699,21.78332849,0,0,0,0.079605378,1
22,AL,Cullman County,1043,2020/7/1,0.505704561,0.224790873,0.185110616,45796,83768,0.875688747,0.179010712,0.41,0.5037849,11.72134614,51.37029012,0.012056279,0.044330193,4,14.5,113.9948832,-0.229920249,-0.241470775,-0.299046404,62.07621049,52.52602426,46.55715786,0,0,1.193773279,-0.014333856,1
297,FL,Columbia County,12023,2020/7/1,0.484192162,0.217182248,0.188843028,46195,71686,0.82121105,0.232948153,0.38,0.505625335,8.331896799,101.5449657,0.180375303,0.063642682,4,17.3,89.88051206,-0.263134949,-0.286513865,-0.277148651,73.93354351,55.79890076,37.66425801,0,0,0,-0.020259239,1
25,AL,DeKalb County,1049,2020/7/1,0.50370526,0.240778875,0.172613294,39491,71513,0.856637419,0.210282708,0.4,0.45800443,8.517530754,53.00399897,0.014484836,0.148420537,6,21.3,92.02666358,-0.210026797,-0.225900262,-0.317791595,103.4776894,64.32396907,39.1537203,2.796694307,2.796694307,0,0.033671297,1
26,AL,Elmore County,1051,2020/7/1,0.516589935,0.222391833,0.151428188,60367,81209,0.86742898,0.174525019,0.39,0.547268813,10.89658043,57.06195387,0.212146006,0.030126882,2,11.2,131.3020421,-0.272245409,-0.285407206,-0.372086461,97.27985814,83.73456144,45.56145255,1.231390609,1.231390609,0,-0.061318718,0
27,AL,Escambia County,1053,2020/7/1,0.493088059,0.22365843,0.179492762,38418,36633,0.915576298,0.224125846,0.35,0.375306623,14.42038081,35.83380504,0.314030696,0.024681615,6,23.6,38.76179794,-0.305800461,-0.314155704,-0.347318234,70.97425818,43.67646657,27.29779161,2.729779161,0,0,-0.054335358,1
700,IN,LaPorte County,18091,2020/7/1,0.484632796,0.21417728,0.179006791,52095,109888,0.836598184,0.226834812,0.5,0.517099961,12.26949259,219.5206806,0.112492841,0.068404738,3,15.7,183.6670567,-0.251884106,-0.229958682,-0.316276805,174.7233547,127.4024461,30.94059406,4.550087362,4.550087362,2.730052417,-0.010479621,0
1534,MO,Saline County,29195,2020/7/1,0.501201136,0.223629614,0.182659969,43776,22761,0.797206867,0.202765079,0.49,0.522860278,11.47396293,22.12123288,0.051364927,0.104083861,6,14.8,30.12706817,-0.224748387,-0.223825694,-0.272942028,738.1046527,237.2479241,101.0500417,0,0,0,0.014390466,1
30,AL,Franklin County,1059,2020/7/1,0.495488314,0.245352804,0.168861397,39388,31362,0.832119646,0.19250583,0.38,0.410671689,9.52532148,40.9263719,0.038835571,0.177502152,6,19.2,49.48092518,-0.280730023,-0.247085785,-0.385221501,137.1086028,57.39429883,31.88572157,0,0,0,-0.047050821,1
31,AL,Geneva County,1061,2020/7/1,0.511818804,0.219198906,0.202971802,37823,26271,0.836798547,0.200036033,0.46,0.433568731,8.705196624,44.82286424,0.093144334,0.04043475,3,21.3,45.73562438,-0.238931733,-0.185849381,-0.286230837,30.45182901,15.22591451,3.806478627,0,0,0,0.001152294,0
130,AR,Monroe County,5095,2020/7/1,0.534927536,0.21057971,0.232028986,32922,6701,0.77191732,0.222404612,0.26,0.396156689,9.880028229,76.45372658,0.396086957,0.029710145,7,26,11.0373567,-0.152712764,-0.14048248,-0.142868193,59.6925832,59.6925832,29.8462916,0,0,0,0.103429826,1
35,AL,Houston County,1069,2020/7/1,0.519814366,0.230324096,0.177985524,47993,105882,0.884000275,0.192497828,0.45,0.592885376,11.97937631,139.9573014,0.269198449,0.03438628,3,16.5,182.6118451,-0.33912994,-0.280647038,-0.314700366,74.61135982,66.11133148,44.38903685,2.833342778,1.888895185,0.944447593,-0.05573998,0
1051,KY,Rockcastle County,21203,2020/7/1,0.511343284,0.214925373,0.181552239,37732,16695,0.841247453,0.23572165,0.23,0.488173125,5.988741167,55.91179081,0.004238806,0.009731343,7,22.8,52.74048334,-0.230320166,-0.243192571,-0.297098078,65.88799042,65.88799042,53.9083558,0,0,0,0.105360742,1
37,AL,Jefferson County,1073,2020/7/1,0.527391173,0.22762172,0.158572729,55013,658573,0.837186943,0.176220453,0.44,0.681047602,14.4418133,419.0718469,0.431260428,0.039808888,1,16.1,592.6256209,-0.314361711,-0.322492288,-0.388230759,127.3966591,104.4682974,93.68741203,5.466364397,3.947929842,2.277651832,-0.077584586,0
38,AL,Lamar County,1075,2020/7/1,0.511196186,0.213883271,0.216555909,40936,13805,0.882453152,0.20430552,0.4,0.526038233,7.887566327,28.62064269,0.103943947,0.016902629,8,17.4,22.82384062,-0.212641196,-0.230978595,-0.351825385,72.43752264,65.19377037,57.95001811,0,0,0,0.000854083,1
39,AL,Lauderdale County,1077,2020/7/1,0.520203059,0.196651044,0.200926537,48707,92729,0.880479296,0.166560043,0.49,0.593270003,14.80472887,108.4593976,0.098931668,0.028618745,3,14,138.8782387,-0.285923375,-0.251995557,-0.382871614,33.43074982,25.88187083,23.72504826,2.156822569,4.313645138,4.313645138,-0.058011184,0
40,AL,Lawrence County,1079,2020/7/1,0.513092818,0.215887368,0.186637133,43909,32924,0.872215047,0.201876462,0.4,0.48394783,13.61614572,30.07263451,0.108322966,0.022271445,3,19.3,47.66896392,-0.223052065,-0.223811198,-0.331291416,36.44757624,30.3729802,24.29838416,0,0,0,-0.003660484,0
41,AL,Lee County,1081,2020/7/1,0.508121824,0.212838765,0.118829335,48937,164542,0.844231541,0.175601404,0.42,0.726527801,8.044355338,120.0342777,0.227770966,0.037598892,3,19,270.8331962,-0.321935951,-0.313936142,-0.371437815,223.6511043,189.009493,151.9368915,14.58594158,9.11621349,5.469728094,-0.046311223,0
42,AL,Limestone County,1083,2020/7/1,0.49928255,0.225591116,0.151891364,64863,98915,0.876441683,0.181733566,0.46,0.587957545,9.109976484,49.28410276,0.134932518,0.06145112,2,11.4,176.6528557,-0.279747031,-0.27435118,-0.381984593,42.46069858,40.43876055,37.40585351,0,0,0,-0.020034145,0
45,AL,Madison County,1089,2020/7/1,0.511419599,0.218176957,0.15040148,63755,372909,0.880676072,0.168201727,0.45,0.731953434,10.80194767,199.0231982,0.244369323,0.050687686,2,11.9,465.2116419,-0.372403506,-0.353983009,-0.442067517,57.38665465,54.1687114,50.41444427,1.072647751,1.072647751,0.804485813,-0.120649073,0
48,AL,Marshall County,1095,2020/7/1,0.505748681,0.249050557,0.170379465,46233,96774,0.853381411,0.210178535,0.43,0.520299329,10.25662494,64.65492116,0.02403521,0.143254014,4,18.3,171.0271455,-0.26807115,-0.242533572,-0.354611195,320.333974,172.5670118,106.4335462,5.166677,3.1000062,2.0666708,-0.02444982,1
50,AL,Monroe County,1099,2020/7/1,0.525086628,0.215645322,0.202924004,39556,20733,0.915734761,0.23257539,0.37,0.408089022,12.66000844,32.16607277,0.409645417,0.016138985,7,21.9,20.21390687,-0.318693469,-0.304758587,-0.376126628,53.05551536,43.40905802,33.76260068,4.823228669,4.823228669,4.823228669,-0.09108489,1
52,AL,Morgan County,1103,2020/7/1,0.507242483,0.228131901,0.17468448,52797,119679,0.890115305,0.188557062,0.44,0.559087535,12.54018751,123.4341194,0.126594396,0.084533416,3,13.2,206.5781752,-0.270745501,-0.263313371,-0.335011981,54.31195114,40.10728699,34.25830764,0,0,0,-0.033465247,0
1418,MS,Sharkey County,28125,2020/7/1,0.522275531,0.241261138,0.191455335,28887,4321,0.810169492,0.235165183,0.27,0.604210526,15.78354002,49.64920726,0.702764451,0.021704364,8,33.6,10.008802,-0.328150715,-0.29166652,-0.449789345,115.7139551,69.42837306,69.42837306,0,0,0,0.023628516,1
55,AL,Pike County,1109,2020/7/1,0.517127602,0.189813426,0.149589058,37259,33114,0.836010758,0.206046562,0.38,0.596498427,10.52093666,66.9725804,0.373147759,0.024056632,6,23.6,49.27018703,-0.240375683,-0.259109729,-0.255923842,196.2915987,123.8147007,63.41728574,0,0,0,0.001152556,1
56,AL,Randolph County,1111,2020/7/1,0.513487349,0.214477448,0.203520352,40546,22722,0.852512917,0.189983575,0.33,0.495438318,9.263343626,35.99272185,0.193619362,0.029086909,6,19.7,39.13874774,-0.268051221,-0.275908702,-0.317419999,268.4622832,246.4571781,176.0408415,17.60408415,13.20306311,17.60408415,-0.040412863,1
57,AL,Russell County,1113,2020/7/1,0.519824856,0.241740365,0.143299701,39104,57961,0.868622449,0.217913198,0.4,0.614674412,9.992111491,222.4574631,0.44756927,0.05616033,2,21.7,90.4030321,-0.318768664,-0.33012373,-0.349716742,91.4407964,82.81430617,48.30834527,0,0,0,-0.011257298,0
2416,TN,Tipton County,47167,2020/7/1,0.506406197,0.246212306,0.144590052,60874,61599,0.881106948,0.212371033,0.46,0.552560474,8.310790992,43.54310945,0.182881084,0.028482811,1,12,134.3870672,-0.246587071,-0.212228622,-0.334147923,154.2232828,134.7424471,81.17014887,0,0,0,-0.053990744,0
1392,MS,Lamar County,28073,2020/7/1,0.519576601,0.247377776,0.137764825,58377,63343,0.857003786,0.168833573,0.5,0.719164345,9.613191254,120.3116283,0.205534293,0.02728714,3,14,127.4353197,-0.336043703,-0.323973466,-0.444787116,145.2409895,112.088155,59.9908435,3.157412816,3.157412816,1.578706408,-0.078829978,0
2527,TX,Harrison County,48203,2020/7/1,0.510535623,0.252750053,0.169004586,50131,66553,0.866967747,0.155512299,0.46,0.516910936,11.10094358,90.4052787,0.206636094,0.13558433,4,14.7,73.95188622,-0.198614331,-0.223174633,-0.306481629,129.2203206,70.6204078,24.04098989,3.005123736,3.005123736,3.005123736,-0.001150548,1
1546,MO,Warren County,29219,2020/7/1,0.500878684,0.237792054,0.175823226,62056,35649,0.874467654,0.195276006,0.5,0.534892589,7.855002473,77.95793331,0.022240788,0.033706894,1,10.5,83.17545497,-0.19089395,-0.19026804,-0.282440473,61.71281102,50.49229992,33.66153328,0,0,0,-0.00535449,0
1434,MS,Wilkinson County,28157,2020/7/1,0.463830755,0.212352138,0.172088262,29900,8630,0.897882939,0.245319756,0.15,0.300564061,10.22262608,12.69942579,0.702570519,0.009326661,8,30.3,12.72654879,-0.354757915,-0.337096005,-0.315802031,787.9490151,706.8366165,567.7867903,81.11239861,57.93742758,34.76245655,-0.099500817,1
1426,MS,Tishomingo County,28141,2020/7/1,0.51413591,0.214763031,0.204019739,41455,19383,0.882108543,0.184076041,0.48,0.475557558,6.140620203,18.38611457,0.024622186,0.036085124,8,15.2,45.68768415,-0.219218804,-0.196850527,-0.353081084,41.27328071,20.63664035,10.31832018,0,0,0,-0.018881118,1
2140,OR,Jefferson County,41031,2020/7/1,0.484209656,0.23478836,0.194857804,50376,24658,0.729058696,0.186520567,0.42,0.548368954,7.155484468,98.28635619,0.009548611,0.201512897,6,16,13.84666356,-0.158912911,-0.07421305,-0.18334033,24.33287371,4.055478952,0,0,0,0,0.051093673,1
376,GA,Charlton County,13049,2020/7/1,0.426588526,0.19216533,0.159777915,40499,13392,0.798171759,0.193228261,0.39,0.334825425,3.14589068,27.79893282,0.287399753,0.047038865,6,25.6,17.31171954,-0.346616955,-0.297623232,-0.330343747,59.73715651,44.80286738,29.86857826,0,0,0,-0.07329656,1
2139,OR,Jackson County,41029,2020/7/1,0.512206008,0.206067479,0.219689931,55511,220944,0.760613375,0.179123844,0.43,0.634674561,9.472178923,179.5450929,0.007615092,0.132271228,3,14.8,79.37489896,-0.292127162,-0.241950573,-0.280867225,22.17756536,21.72496198,21.27235861,0,0,0,-0.050232294,0
318,FL,Lafayette County,12067,2020/7/1,0.428996793,0.202817224,0.160444343,42689,8422,0.829184549,0.223019564,0.29,0.344436033,15.38279494,41.54326941,0.130668804,0.142464498,9,21,15.4984266,-0.211035871,-0.224877298,-0.320675595,11.87366421,11.87366421,11.87366421,0,0,0,0.012133791,1
84,AR,Ashley County,5003,2020/7/1,0.512571087,0.228574279,0.203581762,41127,19657,0.839471947,0.204520669,0.44,0.533802178,13.804664,26.06248071,0.244986531,0.055123217,7,19.6,21.242773,-0.291103853,-0.272692149,-0.341507158,66.13420156,61.04695528,55.95970901,0,0,0,-0.07509494,1
85,AR,Baxter County,5005,2020/7/1,0.517143612,0.177418967,0.308993489,39686,41932,0.836553591,0.162428159,0.47,0.617276004,9.672349172,77.13282186,0.003508013,0.025156779,7,15.1,75.65129537,-0.296487671,-0.265164308,-0.329385594,11.92406754,11.92406754,9.53925403,0,0,0,0.018472172,1
154,AR,Washington County,5143,2020/7/1,0.500614025,0.243618148,0.117356865,50893,239187,0.788331447,0.18972601,0.49,0.628012142,8.491525716,178.7460088,0.03375661,0.171361532,2,15.2,253.9220994,-0.352487453,-0.335114078,-0.374708611,32.19238504,22.57647782,17.97756567,1.254248768,0,0,-0.113640061,0
2929,WV,Upshur County,54097,2020/7/1,0.50415728,0.205611305,0.20339955,41213,24176,0.799268165,0.237693131,0.41,0.403261675,11.03617413,8.978724014,0.010280565,0.013762032,7,19,68.17053914,-0.32322014,-0.316482221,-0.344442848,16.54533422,16.54533422,12.40900066,0,0,0,-0.056216275,1
2633,TX,Stephens County,48429,2020/7/1,0.471006043,0.216262059,0.197604156,43115,9366,0.831048951,0.161436523,0.32,0.484678464,7.497054729,111.2696841,0.025548606,0.238948373,7,19.4,10.44473191,-0.263463647,-0.179688325,-0.323452998,10.67691651,10.67691651,10.67691651,0,0,0,-0.037798017,1
90,AR,Carroll County,5015,2020/7/1,0.50228537,0.214895653,0.231867626,45023,28380,0.816715797,0.183727337,0.42,0.450738488,13.24076725,48.57765062,0.005491975,0.15242887,6,16.1,45.04118459,-0.380266651,-0.376434101,-0.405065694,14.0944327,7.04721635,7.04721635,0,0,0,-0.024373273,1
91,AR,Chicot County,5017,2020/7/1,0.494922399,0.222935428,0.203295651,31787,10118,0.809243698,0.231034095,0.26,0.474814203,8.461827755,46.91200171,0.534106151,0.057865492,7,31.4,15.70386466,-0.217255558,-0.192164534,-0.293819058,88.95038545,69.18363313,59.30025697,0,0,0,-0.026833701,1
92,AR,Clark County,5019,2020/7/1,0.526222746,0.189655954,0.16712751,45408,22320,0.768897865,0.193394737,0.49,0.620126927,15.25142421,127.7657398,0.241104211,0.048819183,7,19.9,25.7715889,-0.064690652,-0.064204395,-0.133522876,120.9677419,120.9677419,116.4874552,0,0,0,0.071168912,1
150,AR,Sharp County,5135,2020/7/1,0.506506968,0.205689278,0.260854543,36032,17442,0.798513911,0.210888798,0.36,0.487760098,15.52348646,37.3227364,0.008292065,0.0234366,7,20.7,28.85646218,-0.254877952,-0.189910262,-0.274752678,17.1998624,11.46657493,11.46657493,0,0,0,0.02014231,1
94,AR,Cleburne County,5023,2020/7/1,0.508231524,0.189745644,0.267854997,44902,24919,0.816094269,0.174093981,0.44,0.458168121,15.17087193,8.28038174,0.003645103,0.024193871,6,14.6,45.00532789,-0.266145872,-0.222110232,-0.340800318,288.9361531,284.923151,280.9101489,16.05200851,16.05200851,16.05200851,-0.037694658,1
152,AR,Union County,5139,2020/7/1,0.513418187,0.240735061,0.179343659,45335,38682,0.901166125,0.199232116,0.45,0.557102183,24.08172577,70.51420419,0.326330317,0.0412769,7,18.2,37.22250556,-0.264236311,-0.229821562,-0.331482016,98.23690605,67.2147252,43.94808955,0,0,0,-0.070290132,1
97,AR,Conway County,5029,2020/7/1,0.508879422,0.225551673,0.196017424,44565,20846,0.811301486,0.190009338,0.27,0.513050571,14.34308663,63.10870705,0.113110909,0.040208702,6,17.9,37.74739701,-0.158615874,-0.170300555,-0.236649542,57.56500048,23.98541687,19.18833349,4.797083373,4.797083373,4.797083373,-0.04134334,1
98,AR,Craighead County,5031,2020/7/1,0.51426887,0.249544023,0.138451335,45615,110332,0.83061139,0.207629208,0.49,0.625650955,8.402184568,125.1639964,0.160292194,0.051806408,3,17.9,156.0102374,-0.27861933,-0.246768723,-0.287628676,61.63216474,39.87963601,32.6287931,0,0.906355364,0,-0.05271727,0
99,AR,Crawford County,5033,2020/7/1,0.507018263,0.244472132,0.166340725,47363,63257,0.858278657,0.190041771,0.44,0.556957929,7.619531399,161.193995,0.014036527,0.0804498,2,16,106.6566626,-0.222465035,-0.227428049,-0.262369204,6.323410848,6.323410848,6.323410848,0,0,0,-0.030132914,0
2400,TN,Perry County,47135,2020/7/1,0.495411706,0.221230159,0.211433532,41960,8076,0.771300448,0.243081118,0.47,0.414715719,5.015673981,23.60528231,0.024305556,0.027901786,8,17.6,19.47291009,-0.265956312,-0.195323077,-0.291528226,99.05894007,74.29420505,49.52947003,0,0,0,-0.008626006,1
102,AR,Dallas County,5039,2020/7/1,0.505847953,0.213728766,0.231829574,37259,7009,0.789747142,0.192119061,0.32,0.499076923,20.28946301,85.39780124,0.412141465,0.03369535,6,21.3,10.50210522,-0.187970221,-0.066160797,-0.286219793,14.26737052,14.26737052,14.26737052,0,0,0,-0.028672272,1
147,AR,Searcy County,5129,2020/7/1,0.498869063,0.204322694,0.24981151,31659,7881,0.698747528,0.199246474,0.22,0.454103344,5.039052658,29.01939088,0.003769791,0.026765519,9,24.3,11.83155682,-0.206666752,-0.249138811,-0.326775925,76.1324705,76.1324705,76.1324705,0,0,0,0.04429158,1
306,FL,Glades County,12043,2020/7/1,0.437554649,0.151559312,0.272806762,38680,13811,0.760793779,0.204313039,0.36,0.317511225,4.362367311,43.21041472,0.130282716,0.211454387,6,20.1,17.13502314,-0.204612111,-0.129998506,-0.284190994,43.44363189,36.20302657,36.20302657,7.240605315,7.240605315,7.240605315,-0.003392156,1
761,IA,Cass County,19029,2020/7/1,0.507501934,0.223279196,0.231786543,50356,12836,0.789965179,0.172660425,0.33,0.599225897,19.7793838,633.7425672,0.004253674,0.026295437,6,12.6,22.74797526,-0.139599364,-0.151179443,-0.257358498,7.790588969,7.790588969,7.790588969,0,0,0,0.052795671,1
127,AR,Marion County,5089,2020/7/1,0.509089822,0.186341347,0.285133357,36581,16694,0.793715057,0.199220106,0.35,0.527316736,7.913318724,14.80892145,0.00532233,0.022844157,9,18.7,27.96268069,-0.245680294,-0.200279574,-0.336547599,5.990176111,5.990176111,5.990176111,0,0,0,0.055685478,1
108,AR,Garland County,5051,2020/7/1,0.519333562,0.201111403,0.238336325,43610,99386,0.789675292,0.194158447,0.54,0.613721376,11.04826775,188.3978228,0.085311737,0.058605805,3,20.4,146.6346012,-0.324022597,-0.260847005,-0.379384883,114.7042843,108.6672167,102.6301491,0,0,0,-0.06124543,0
1060,KY,Trigg County,21221,2020/7/1,0.504268251,0.218944205,0.222563682,49767,14651,0.839236111,0.201497784,0.41,0.631,16.61589587,9.702960385,0.069726149,0.022741242,2,13.1,33.18986023,-0.240068701,-0.255668411,-0.320588743,34.12736332,27.30189066,27.30189066,0,0,0,0.059649554,0
2347,TN,Cocke County,47029,2020/7/1,0.516716051,0.203359982,0.210655784,36192,36004,0.841451077,0.240685781,0.46,0.389402104,10.12487344,107.366015,0.020098396,0.025185889,6,22.5,82.84971351,-0.266413758,-0.233381689,-0.293948803,38.88456838,30.55216087,13.88734585,0,0,0,0.130980903,1
136,AR,Phillips County,5107,2020/7/1,0.529868545,0.257695934,0.190027178,29945,17782,0.795133674,0.243544072,0.25,0.572547101,11.30734439,47.12271395,0.614399024,0.02068889,6,35.4,25.56133743,-0.220710296,-0.120471853,-0.310152215,28.1183219,22.49465752,22.49465752,5.62366438,5.62366438,5.62366438,0.01403611,1
1818,NC,Alleghany County,37005,2020/7/1,0.50470388,0.174177941,0.270853866,39735,11137,0.811080836,0.172053218,0.53,0.430769231,12.69150576,27.66115365,0.015590001,0.099363856,9,18.7,47.3793925,-0.22854975,-0.076951627,-0.331995534,17.95815749,17.95815749,17.95815749,0,0,0,-0.002689736,1
2360,TN,Giles County,47055,2020/7/1,0.514591736,0.211605599,0.200081348,48024,29464,0.84746045,0.215038761,0.51,0.464219331,10.20373457,26.3316014,0.102226892,0.027658204,6,14.5,48.22811124,-0.242851968,-0.234888792,-0.336834478,20.36383383,16.96986153,10.18191692,0,0,0,-0.02553325,1
2912,WV,Monroe County,54063,2020/7/1,0.500150602,0.197289157,0.249924699,38171,13275,0.792047068,0.225643692,0.29,0.397648686,8.95388748,13.65277257,0.007605422,0.009337349,8,14.9,28.08038075,-0.297008955,-0.257410248,-0.32890375,37.66478343,37.66478343,7.532956685,0,0,0,-0.039869336,1
1544,MO,Texas County,29215,2020/7/1,0.474795667,0.212428141,0.210824762,34824,25398,0.78189825,0.229218501,0.33,0.522365805,12.43442782,23.98770786,0.036760393,0.021195886,9,24.6,21.57364071,-0.175332859,-0.146751857,-0.235602288,0,0,0,0,0,0,0.031249724,1
118,AR,Johnson County,5071,2020/7/1,0.504001197,0.247438486,0.164535188,39381,26578,0.793537681,0.207524652,0.48,0.390802781,8.285628201,64.00623611,0.016677885,0.141163713,7,22.2,40.28190361,-0.167261531,-0.193599005,-0.234904947,112.8753104,82.77522763,71.48769659,0,0,0,-0.019792402,1
256,CO,Otero County,8089,2020/7/1,0.510362413,0.239257813,0.204318576,40064,18278,0.786633519,0.16209473,0.44,0.62184466,12.00480192,75.09429444,0.011338976,0.420844184,6,20.8,14.48381882,-0.306895818,-0.287458564,-0.343225031,43.76846482,38.29740672,27.35529051,5.471058103,0,0,-0.04651234,1
